type;description;support_material;subtype;filler_loadind;previous_thickness;min_thickness;max_thickness;min_pore_size;max_pore_size;pore_volume;specific_surface_area;surface_area;temperature;feed_pressure;permeate_pressure;delta_pressure;feed_flow_rate;sweep_gas;sweep_gas_flow;stage_cut;aging;x_He;P_He;P_He;x_H2;P_H2;P_H2;x_CO2;P_CO2;P_CO2;x_O2;P_O2;P_O2;x_H2S;P_H2S;P_H2S;x_N2;P_N2;P_N2;x_CO;P_CO;P_CO;x_CH4;P_CH4;P_CH4;x_C2H6;P_C2H6;P_C2H6;x_SF6;P_SF6;P_SF6;provided_data_type ;in_reference_data_location;reference;url
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;6350000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;55.15292975;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;540000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;229.7407995;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;1070000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;177.3361883;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;1540000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;157.5798408;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;2040000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;146.434195;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;2540000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;139.4744519;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;3000000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;133.4097548;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;3500000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;128.8603423;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;4040000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;125.1898207;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;4520000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;121.6015968;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;5030000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;118.88777;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;5490000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;116.2502875;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;5970000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;113.0253368;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;80000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;55.43250234;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;470000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;47.9526435;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;960000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;44.80421427;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;1450000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;42.88010712;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;1940000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;40.72868087;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;2430000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;39.90825388;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;2920000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;38.69791946;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;3410000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;37.60825834;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;3900000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;36.64599334;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;4380000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;35.95778481;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;4870000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;35.39761666;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;5350000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;34.72399494;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;5840000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;34.09835684;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;6FDA-DAM;flat sheet;PI;0;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;6340000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;33.48346743;;none;none;none;none;none;none;permeability;fig S5a;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;100000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;90.59914993;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;470000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;78.80801551;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;980000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;71.91606702;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;1460000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;66.54211332;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;1940000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;63.80311192;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;2430000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;61.19249261;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;2930000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;60.13583223;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;3430000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;58.71376234;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;3900000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;57.67885557;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;4400000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;56.13903334;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;4870000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;54.86311852;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;5350000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;54.1755697;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;5840000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;53.47156577;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;6wt_Ni2(dobdc);flat sheet;MOF/PI;6;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;6340000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;53.07563081;;none;none;none;none;none;none;permeability;fig S5d;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;70000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;382.1623881;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;480000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;330.6611375;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;990000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;285.4522721;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;1470000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;257.8585169;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;1980000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;229.6355485;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;2460000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;206.7085941;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;2950000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;190.2200037;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;3470000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;177.885692;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;3950000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;169.5289301;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;4440000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;162.1100979;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;4930000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;154.6640743;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;5430000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;148.3324821;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;5920000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;143.1002966;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
MMM;25wt_Ni2(dobdc);flat sheet;MOF/PI;25;none;40;70;1.2;1.2;NaN;NaN;NaN;308;NaN;NaN;6120000;NaN;NaN;NaN;1;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;140.2362182;;none;none;none;none;none;none;permeability;fig S5e;BACHMAN et al 2016;https://doi.org/10.1038/nmat4621
polymer;Pebax-1657;NaN;rubbery;0;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;1000000;100000;900000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;80.13081882;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;1.7231;;none;none;none;none;none;none;permeability;fig 6;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
polymer;Pebax-1657;NaN;rubbery;0;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;1500000;100000;1400000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;93.00773776;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;1.8921;;none;none;none;none;none;none;permeability;fig 6;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
polymer;Pebax-1657;NaN;rubbery;0;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;2000000;100000;1900000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;100.2435531;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;2.0611;;none;none;none;none;none;none;permeability;fig 6;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
polymer;Pebax-1657;NaN;rubbery;0;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;2500000;100000;2400000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;132.3230197;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;2.2301;;none;none;none;none;none;none;permeability;fig 6;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
polymer;Pebax-1657;NaN;rubbery;0;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;3000000;100000;2900000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;144.1709961;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;2.3991;;none;none;none;none;none;none;permeability;fig 6;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
polymer;Pebax-1657;NaN;rubbery;0;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;3500000;100000;3400000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;162.0207582;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;2.5681;;none;none;none;none;none;none;permeability;fig 6;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
MMM;PEBAX/4.6 wt% FS;NaN;Silica/PEBAX;4.6;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;1000000;100000;900000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;131.3187951;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;2.7235;;none;none;none;none;none;none;permeability;fig 8;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
MMM;PEBAX/4.6 wt% FS;NaN;Silica/PEBAX;4.6;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;1500000;100000;1400000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;137.6122408;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;2.7685;;none;none;none;none;none;none;permeability;fig 8;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
MMM;PEBAX/4.6 wt% FS;NaN;Silica/PEBAX;4.6;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;2000000;100000;1900000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;175.7893137;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;2.8135;;none;none;none;none;none;none;permeability;fig 8;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
MMM;PEBAX/4.6 wt% FS;NaN;Silica/PEBAX;4.6;none;NaN;NaN;NaN;NaN;NaN;NaN;56.71;RT;2500000;100000;2400000;NaN;NaN;NaN;NaN;NaN;none;none;none;none;none;none;0.048;180.1664162;;none;none;none;none;none;none;none;none;none;none;none;none;0.952;2.8585;;none;none;none;none;none;none;permeability;fig 8;GAMALI PA et al 2017;http://dx.doi.org/10.1016/j.cjche.2017.04.002
